Title,Autor,Year
Design and implementation of a remote lab for teaching programming and robotics,João Paulo Cardoso {de Lima} and Lucas Mellos Carlos and José Pedro {Schardosim Simão} and Josiel Pereira and Paulo Manoel Mafra and Juarez Bento {da Silva},2016
Capacity of Non-Malleable Codes,"Cheraghchi, Mahdi and Guruswami, Venkatesan",2016
Competency based IT experienes,"Li, Chengcheng and Said, Hazem and Michael, Rebekah and Johnson, Marcus and Meyer, Helen",2016
Designing and Refining of Questions to Assess Students' Ability to Mentally Simulate Programs and Predict Program Behavior (Abstract Only),"Aggarwal, Ashish and Gardner-McCune, Christina and Touretzky, David S.",2016
Fostering computational thinking skills with a tangible blocks programming environment,"Turchi, Tommaso and Malizia, Alessio",2016
Computational thinking in pre-university education,"Garc\'{\i}a-Pe\~{n}alvo, Francisco J. and Cruz-Benito, Juan",2016
Code puzzles - Robot Chronicle,"Nikaido, Breeana and Ventura, John",2016
Evolutionary Domains for Varying Individuals,Viacheslav E. Wolfengagen and Larisa Yu. Ismailova and Sergey V. Kosikov and Viacheslav V. Navrotskiy and Sergey I. Kukalev and Alexander A. Zuev and Polina V. Belyatskaya,2016
Developing computational thinking via the visual programming tool: lego education WeDo,"Pinto-Llorente, Ana M and Mart\'{\i}n, Sonia Casillas and Gonz\'{a}lez, Marcos Cabezas and Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e}",2016
Comparing computational thinking development assessment scores with software complexity metrics,"Moreno-León, Jesús and Robles, Gregorio and Román-González, Marcos",2016
Chapter 1 - Shifting Research Paradigms Toward Research 2.0,Tibor Koltay and Sonja Špiranec and László Z. Karvalics,2016
From computational thinking to coding and back,"DePryck, Koen",2016
"Computational thinking beyond STEM: an introduction to ""moral machines"" and programming decision making in ethics classroom","Seoane-Pardo, Antonio M.",2016
A Summer Computing Camp Using ChainReaction and jABC,"Lamprecht, Anna-Lena and Margaria, Tiziana and McInerney, Clare",2016
CTWINS: improving Computational Thinking confidence in educators through paired activities,"Millwood, Richard and Strong, Glenn and Bresnihan, Nina and Cowan, Pamela",2016
Engineering and Computational Thinking talent in middle school students: A framework for defining and recognizing student affinities,"Cross, Jennifer and Hamner, Emily and Zito, Lauren and Nourbakhsh, Illah",2016
Automated Personalized Assessment of Computational Thinking MOOC Assignments,"Jamil, Hasan M.",2017
CyberCSP: Integrating cybersecurity into the computer science principles course,"Mishra, Sumita and Raj, Rajendra K. and Tymann, Paul and Fagan, Jamie and Miller, Sage",2017
A co-creativity theoretical framework to foster and evaluate the presence of wise humanising creativity in virtual learning environments (VLEs),Chris Walsh and Kerry Chappell and Anna Craft,2017
Computational thinking is not necessarily computational,CACM Staff,2017
Conceptions and Misconceptions about Computational Thinking among Italian Primary School Teachers,"Corradini, Isabella and Lodi, Michael and Nardelli, Enrico",2017
CodeFruits: Teaching Computational Thinking Skills Through Hand Gestures,"Goyal, Sidhant and Chopra, Simran and Mohanan, Dileep",2017
First year students' attitude to computer problem solving,"Csernoch, Mária and Biró, Piroska",2017
A Didactic Scenario for Implementation of Computational Thinking using Inquiry Game Learning,"Psycharis, Sarantos and Kotzampasaki, Evangelia",2017
Curriculum Design for 'Explorations in Computing' (a New General Education Course at USC) (Abstract Only),"Raghavachary, Saty",2017
Educational robotics for the formation of programming skills and computational thinking in childish,"González, Yen Air Caballero and Muñoz-Repiso, Ana García-Valcárcel",2017
Developing community-based engagement in smart cities: A design-computational thinking approach,"Lee, Chien-Sing and Wong, K. Daniel",2017
A Framework for Using Hypothesis-Driven Approaches to Support Data-Driven Learning Analytics in Measuring Computational Thinking in Block-Based Programming Environments,"Grover, Shuchi and Basu, Satabdi and Bienkowski, Marie and Eagle, Michael and Diana, Nicholas and Stamper, John",2017
Automated Personalized Feedback in Introductory Java Programming MOOCs,"Marin, Victor J. and Pereira, Tobin and Sridharan, Srinivas and Rivero, Carlos R.",2017
Data-structure validator: An application of the HY-DE model,"Csernoch, Mária and Dani, Erzsébet",2017
Computational thinking in mathematics education: A joint approach to encourage problem-solving ability,"Costa, Erick John Fidelis and Campos, Livia Maria Rodrigues Sampaio and Dario Serey Guerrero, Dalton",2017
Chapter 21 - Aesthetic Computing*,Paul A. Fishwick,2017
Chapter 21 - Conclusion and outlook,David B. Kirk and Wen-mei W. Hwu,2017
Chapter 1 - Introduction,David B. Kirk and Wen-mei W. Hwu,2017
Conceptual framework of educational resources adaptation for improve collaborative learning in virtual learning environments,"Bremgartner, Vitor and de Magalhães Netto, J. F. and de Menezes, Crediné Silva",2017
Computational thinking as an emergent learning trajectory of mathematics,"Niemel\""{a}, Pia and Partanen, Tiina and Harsu, Maarit and Lepp\""{a}nen, Leo and Ihantola, Petri",2017
Computational thinking and mental models: From kodu to calypso,"Touretzky, David S.",2017
Design Thinking in App Inventor Game Design and Development: A Case Study,"Chen, Peng and Huang, Ronghuai",2017
An Empirical Study on Blended Learning to Promote the Development of Computational Thinking Ability of College Students,"Liao, Lihua and Liang, Jin",2017
Advanced Computing for Social Change: Educating and Engaging Our Students to Compete in a Changing Workforce,"Gaither, Kelly and Gomez, Rosalia and Akli, Linda and Mendenhall, Ruby and Bland, Marques and Fratkin, Susan and Rivera, Lorna and DeStefano, Lizanne",2017
Assessing Computational Thinking in CS Unplugged Activities,"Rodriguez, Brandon and Kennicutt, Stephen and Rader, Cyndi and Camp, Tracy",2017
Behavioral patterns of elementary students and teachers in one-to-one robotics instruction,Sevda Kucuk and Burak Sisman,2017
Computational thinking for teacher education,"Yadav, Aman and Stephenson, Chris and Hong, Hai",2017
Co-robotics hands-on activities: A gateway to engineering design and STEM learning,Saeedeh Ziaeefard and Michele H. Miller and Mo Rastgaar and Nina Mahmoudian,2017
A remix-oriented approach to promoting student engagement in a long-term participatory learning program,Chen-Chung Liu and Wei-Chen Chen and Hung-Ming Lin and Yun-Yin Huang,2017
Computational thinking issues,"Garc\'{\i}a-Pe\~{n}alvo, Francisco J.",2017
Deployment of physics simulation apps using Easy JavaScript Simulations,,2017
Computational Thinking Skills for Today and Tomorrow’s Talent,"Saleh, Heba",2017
Demystifying computational thinking,Valerie J. Shute and Chen Sun and Jodi Asbell-Clarke,2017
Development of computational thinking skills and collaborative learning in initial education students through educational activities supported by ICT resources and programmable educational robots,"Gonz\'{a}lez, Yen Air Caballero and Mu\~{n}oz-Repiso, Ana Garc\'{\i}a-Valc\'{a}rcel",2017
Emerging Learning Progressions in K-5 Integrated Mathematics And Computer Science Lesson Plans (Abstract Only),"Israel, Maya and Lash, Todd and Reese, George",2017
Development and empirical user-centered evaluation of semantically-based query recommendation for an electronic health record search engine,David A. Hanauer and Danny T.Y. Wu and Lei Yang and Qiaozhu Mei and Katherine B. Murkowski-Steffy and V.G. Vinod Vydiswaran and Kai Zheng,2017
A Visualization Tool to Support Analyzing and Evaluating Scratch Projects,"Chang, Chih-Kai and Tsai, Yu-Tzu and Chin, Ya-Lun",2017
Fostering Computational Thinking in Primary School through a LEGO®-based Music Notation,Adriano Baratè and Luca A. Ludovico and Dario Malchiodi,2017
Contents,Sin Valor,2017
Bringing computational thinking to teachers' training: a workshop review,"Dodero, Juan Manuel and Mota, Jos\'{e} Miguel and Ruiz-Rube, Iv\'{a}n",2017
Authoring feedback for novice programmers in a block-based language,"Gusukuma, Luke and Kafura, Dennis and Bart, Austin Cory",2017
Difficulties of Programming Learning from the Point of View of Students and Instructors,"Bosse, Yorah and Gerosa, Marco Aurelio",2017
AgentDesign: A tool to scaffold software design for elementary students,"Horses, Ian Her Many",2017
A validity and reliability study of the computational thinking scales (CTS),Özgen Korkmaz and Recep Çakir and M. Yaşar Özden,2017
A framework for hypothesis-driven approaches to support data-driven learning analytics in measuring computational thinking in block-based programming,"Grover, Shuchi and Bienkowski, Marie and Basu, Satabdi and Eagle, Michael and Diana, Nicholas and Stamper, John",2017
Chapter 14 - Application case study—non-Cartesian magnetic resonance imaging: An introduction to statistical estimation methods,David B. Kirk and Wen-mei W. Hwu,2017
A simulation and optimization based method for calibrating agent-based emergency department models under data scarcity,Zhengchun Liu and Dolores Rexachs and Francisco Epelde and Emilio Luque,2017
A study of constructing K-12 programming competence indicators,"Lai, Ah-Fur",2017
Comparing Outcomes Across Different Contexts in CS1,"Maxwell, Bruce A. and Taylor, Stephanie R.",2017
A Web-Based learning activity integrated with scratch tool to support programming learning,"Su, Jun-Ming and Wang, Sin-Jie",2017
Chapter 15 - Application case study—molecular visualization and analysis,John Stone,2017
Assessing elementary students’ computational thinking in everyday reasoning and robotics programming,Guanhua Chen and Ji Shen and Lauren Barth-Cohen and Shiyan Jiang and Xiaoting Huang and Moataz Eltoukhy,2017
Chapter 17 - Parallel programming and computational thinking,David B. Kirk and Wen-mei W. Hwu,2017
Computational thinking and Relational Algorithmic Approach,"Altaher, Marah and Ferchichi, Ahmed",2017
First exposure to Arduino through peer-coaching: Impact on students' attitudes towards programming,Pablo Martín-Ramos and Maria João Lopes and M. Margarida {Lima da Silva} and Pedro E.B. Gomes and Pedro S. {Pereira da Silva} and José P.P. Domingues and Manuela {Ramos Silva},2017
An operationalized model for defining computational thinking,"Lowe, Tony and Brophy, Sean",2017
Digital capital: a platform for developing computational thinking,"Vrieler, Tina",2017
An Exploratory Study on the Influence of Cognitive and Affective Characteristics in Programming-Based Making Activities,"Pappas, Ilias O. and Papavlasopoulou, Sofia and Giannakos, Michail N. and Sampson, Demetrios G.",2017
Bringing computational thinking to the digital humanities: introducing students to explorations of digitized texts,"LeBlanc, Mark D.",2017
CloudDB: Components for exploring shared data with MIT app inventor,"Lao, Natalie",2017
Enhancement the computational thinking skills via the simulation game,"Daungcharone, Kannika",2017
Building a Community of Practice to Prepare the HPC Workforce,Katharine J. Cahill and Scott Lathrop and Steven Gordon,2017
Cultivating the STEM pipeline by translating glucose sensor research into a hands-on outreach activity,Julaunica A. Tigner and Tierany English and Tamara M. Floyd-Smith,2017
Computational Thinking (CT) and Rebel game Design: CT in health games,"Lim, HC",2017
Development of a Video Game Design program in the college of engineering,"Ventura, John and Qualls, Joseph and Ventura, Matthew and McGinnis, Raymond and Baker, Chad and Nikaido, Breeana",2017
Evaluating the Effect of Using Physical Manipulatives to Foster Computational Thinking in Elementary School,"Aggarwal, Ashish and Gardner-McCune, Christina and Touretzky, David S.",2017
A Model of Cultivating Computational Thinking Based on Visual Programming,"Xiao, Min and Yu, Xiaohua",2017
Evaluation and Impact of a Required Computational Thinking Course for Architecture Students,"Senske, Nick",2017
Future Directions and a Roadmap in Digital Computational Humanities for a Data Driven Organization,Shalini Upadhyay and Nitin Upadhyay,2017
Development of computational thinking and collaborative learning in kindergarten using programmable educational robots: a teacher training experience,"Gonz\'{a}lez, Yen Air Caballero and Mu\~{n}oz-Repiso, Ana Garc\'{\i}a-Valc\'{a}rcel",2017
