Title,Autor,Year
An open-ended experiment-project-based learning mode for information and computational science,C. Gang; L. Junyan; Z. Shaolin,2010
Towards the automatic recognition of computational thinking for adaptive visual language learning,"Koh, Kyu Han and Basawapatna, Ashok and Bennett, Vicki and Repenning, Alexander",2010
The cross-disciplinary road to true computational science,Peter M.A. Sloot,2010
BingBee @ RaglanRoad - A field trial with unattended educational kiosks,"Wentworth, Peter",2010
Teaching computational thinking through musical live coding in Scratch,"Ruthmann, Alex and Heines, Jesse M. and Greher, Gena R. and Laidler, Paul and Saulters II, Charles",2010
"Proceedings - 2010 IEEE Symposium on Visual Languages and Human-Centric Computing, VL/HCC 2010",Sin Valor,2010
A framework for computational thinking across the curriculum,"Perković, Ljubomir and Settle, Amber and Hwang, Sungsoon and Jones, Joshua",2010
"Integrating mathematical thinking, abstract thinking, and computational thinking","McMaster, Kirby and Rague, Brian and Anderson, Nicole",2010
Research on design sketch teaching from the view of creative thinking,Mingzhu Li; Zhangping Lu; Liqing Huang; Canqun He,2010
Teaching Thinking Directly-Construction and Practice of Thinking Skills Training Course,S. Zhao; G. Zhao; Q. Wang,2010
Computational thinking via interactive journalism in middle school,"Wolz, Ursula and Stone, Meredith and Pulimood, Sarah M. and Pearson, Kim",2010
Cyberspace meets brick and mortar: An investigation into how students engage in peer to peer feedback using both cyberlearning and physical infrastructures,"Basawapatna, Ashok R. and Repenning, Alexander",2010
Synthetic design of a social regressor and its implementation using Knowledge Request-Broker Architecture,H. Khandan; T. Terano,2010
Computational science: A kaleidoscopic view into science,Peter M.A. Sloot,2010
Using computational tools to enhance problem solving,"Joines, Jeffrey A. and Raubenheimer, Dianne and Craig, Amy",2010
Discussion on research and development of artificial intelligence,Song Ning; Ma Yan,2010
Robotics and intelligent systems for social and behavioral science undergraduates,"Armstrong, Tom",2010
Scalable game design and the development of a checklist for getting computational thinking into public schools,"Repenning, Alexander and Webb, David and Ioannidou, Andri",2010
Computational thinking: What should our students know and be able to do?,"Raubenheimer, Dianne and Wiebe, Eric and Ho, Chia-Lin",2010
Sin Valor,Edward Seidel and Jeannette M. Wing,2010
Cognitive computing and World Wide Wisdom (WWW+),Y. Wang,2010
Improving undergraduates' software engineering ability by adapting blended learning model,J. Huang; L. Hang,2010
Young People's Descriptions of Computational Rules in Role-Playing Games: An Empirical Study,J. Good; K. Howland; K. Nicholson,2010
Second international workshop on software research and climate change,"Easterbrook, Steve and Mens, Kim and Zschaler, Steffen",2010
Work in progress - Eliciting creative engagement through highly engaging exercises,"Hernandez, Noe Vargas and Freudenthal, Eric",2010
New content behind the concept intelligent engineering,L. Horváth; I. J. Rudas; G. Hancke,2010
Linking different programming paradigms - Thoughts about instructional design,"Ragonis, Noa and Haberman, Bruria",2010
Work in progress — Integrating computational and engineering thinking through online design and simulation of multidisciplinary systems,A. J. Magana; P. Marepalli; J. V. Clark,2011
CS principles: Piloting a new course at national scale,"Astrachan, Owen and Barnes, Tiffany and Garcia, Daniel D. and Paul, Jody and Simon, Beth and Snyder, Larry",2011
Tailor-made small simulator for a drum boiler control based on linear techniques,"Prego, Juan José Gude and Seisdedos, Luis Vázquez",2011
Implementing a cognition cycle with words computation,K. S. Oskooyee; M. M. R. Kashani; A. Harounabadi,2011
"Book review: Jaron Lanier, You Are Not a Gadget: A Manifesto. New York: Alfred Knopf, 2010. ix + 224 pp. $24.95 (hbk) ISBN 9780307269645",Adam Fish,2011
Gumshoe: A model for undergraduate computational journalism education,"Pulimood, Sarah Monisha and Shaw, Donna and Lounsberry, Emilie",2011
"Hopeless Anarchy or Saving Pluralism? Reflections on Our Field in Response to Ambrose, VanTassel-Baska, Coleman, and Cross",David Yun Dai,2011
Computing learning acquisition?,"Bennett, Vicki and Koh, Kyuhan and Repenning, Alexander",2011
Digital Storybook of Young Product Innovators: An E-Learning Approach to Support Creative Thinking for Elementary Science,H. J. Jih; T. -Y. Huang; C. -C. Lin,2011
Computational thinking for youth in practice,"Lee, Irene and Martin, Fred and Denner, Jill and Coulter, Bob and Allan, Walter and Erickson, Jeri and Malyn-Smith, Joyce and Werner, Linda",2011
Work in progress - Vertically integrated teams to inspire student interest in computing,"Hislop, Gregory W. and Towhidnejad, Massood and Marcy, William M.",2011
"Proceedings of the 49th Annual Association for Computing Machinery Southeast Conference, ACMSE'11",Sin Valor,2011
A study of the Classified teaching of “Fundamentals of Information Technology” course based on computational thinking,W. Chun-Hong; W. Qiao-Ling,2011
eScience: Building our Body of Knowledge,Valerie Maxville,2011
Computational thinking: Modeling applied to the teaching and learning of English,"Howell, Linda and Jamba, Lisa and Kimball, A. Samuel and Sanchez-Ruiz, Arturo",2011
The research of situational teaching mode of programming in high school with Scratch,"Wang, Xiaoxia and Zhou, Zhurong",2011
Building dynamic conceptual physics understanding,"Trout, Charlotte and Sinex, Scott A. and Ragan, Susan",2011
Research of VB programming teaching mode based on the core of computational thinking ability training,C. Zhang; X. Chen; J. Li,2011
Work in progress - Integrating computational and engineering thinking through online design and simulation of multidisciplinary systems,"Magana, Alejandra J. and Marepalli, Prabhakar and Clark, Jason V.",2011
Teaching computing to STEM students via visualization tools,"Chi, Hongmei and Jain, Harsh",2011
Teaching computational thinking to non-computing majors using spreadsheet functions,"Yeh, Kuo-Chuan and Xie, Ying and Ke, Fengfeng",2011
The research on online independent learning model based on computational thinking,X. Zhou,2011
Injecting computational thinking into career explorations for middle school girls,H. C. Webb,2011
"From recreational mathematics to recreational programming, and back",B.C. Ruiz Jiménez and M. Ruiz Muñoz,2011
Thinking path model for social management systems engineering,Gong Chun-yan; Chen Chao-tian; Peng Ping; Xie Zan-fu,2011
Computational thinking in a game design course,"Settle, Amber",2011
Injecting computational thinking into career explorations for middle school girls,"Webb, Heidi C.",2011
"The outcomes of an interdisciplinary undergraduate course involving engineering, Science and Arts","Wang, Yunfeng and Ault, Christopher and Nakra, Teresa Marrin and Salgian, Andrea and Stone, Meredith K.",2011
Making Figures for Class Materials Using KETpic Based on Symbolic Thinking,S. Yamashita; S. Takato,2011
Algorithms in nature: The convergence of systems biology and computational thinking,"Navlakha, Saket and Bar-Joseph, Ziv",2011
The beaver contest - Attracting youngsters to study computing,"Haberman, Bruria and Cohen, Avi and Dagiene, Valentina",2011
Measuring achievement of ICT competency for students in Korea,Seung Eun Cha and Soo Jin Jun and Dai Yong Kwon and Han Sung Kim and Seung Bum Kim and Ja Mee Kim and Young Ae Kim and Sun Gwan Han and Soon Sik Seo and Woo Cheon Jun and Hyun Cheol Kim and Won Gyu Lee,2011
Collaborative strategic board games as a site for distributed computational thinking,"Berland, Matthew and Lee, Victor R.",2011
Teaching and research on assembly language for computational thinking,L. -j. Yin; R. -x. Zuo; Y. Zhao,2011
Making programming more conversational,"Repenning, Alexander",2011
A cognitive model of human thinking,C. Guangzuo; Wei Xuefeng; Lili Wang Boling,2011
Intelligent sense-making for smart grid stability,G. K. Venayagamoorthy,2011
Introducing students to computer science with programmes that don't emphasise programming,"Bell, Tim and Curzon, Paul and Cutts, Quintin and Dagiene, Valentina and Haberman, Bruria",2011
Research on Immersive Environments and 21st Century Skills: an Introduction to the Special Issue,P. G. Schrader and Kimberly A. Lawless,2011
A novel interdisciplinary course in gerontechnology for disseminating computational thinking,"Yang, Hen-I and Martin, Peter and Satterfield, Debra and Babbitt, Ryan and Wong, Johnny and Shelley, MacK and Chang, Carl K.",2011
JavaGrinder: A web-based platform for teaching early computing skills,"Palmer, James Dean and Flieger, Joseph and Hillenbrand, Eddie",2011
Exploring adolescent's STEM learning through scaffolded game design,"Games, Alex and Kane, Luke",2011
Overcoming obstacles to CS education by using non-programming outreach programmes,"Bell, Tim and Curzon, Paul and Cutts, Quintin and Dagiene, Valentina and Haberman, Bruria",2011
Engaging non-majors in computer literacy courses,"Gardner, David and Demuynck, Marie-Anne and Zhang, Jian",2011
"The synergy of three: Incorporating games, multimedia and programming in order to improve algorithmic skills","Theodosi, Angeliki and Papadimitriou, Vassilis",2011
Evaluating computational thinking in a business data mining course,"Chung, Wingyan and Yew, Bee",2011
Computational Intelligence Applications for Defense [Research Frontier],L. Perlovsky,2011
Discovering logic through comics,"Cervesato, Iliano",2011
Recognizing computational thinking patterns,"Basawapatna, Ashok and Koh, Kyu Han and Repenning, Alexander and Webb, David C. and Marshall, Krista Sekeres",2011
The computational thinking across the curriculum workshop,"Settle, Amber",2011
Conversational programming in action,"Repenning, Alexander",2011
Three new concepts of future computer science,"Xu, Zhi-Wei and Tu, Dan-Dan",2011
DMML: A Design Thinking Process Modeling Language,J. Liu; M. Zhang; X. Hu,2011
"Significance of models of computation, from turing model to natural computation","Dodig-Crnkovic, Gordana",2011
Teaching computational thinking to non-computing majors using spreadsheet functions,K. -C. Yeh; Y. Xie; F. Ke,2011
Using the Think Aloud Method to Observe Students' Help-seeking Behavior in Math Tutoring Software,M. -h. Tai; B. P. Woolf; I. Arroyo,2011
"A Mathematical, Computational and Symbolic Representation Framework Towards Digital Marketing Planning",S. Li; J. Z. Li; F. Hardley,2011
Holonic systems as software paradigms for industrial automation and environmental monitoring,M. Calabrese; V. Piuri; V. Di Lecce,2011
Introducing computational thinking in education courses,"Yadav, Aman and Zhou, Ninger and Mayfield, Chris and Hambrusch, Susanne and Korb, John T.",2011
Experimental evaluation of BeadLoom game: How adding game elements to an educational tool improves motivation and learning,"Boyce, Acey Kreisler and Campbell, Antoine and Pickford, Shaun and Culler, Dustin and Barnes, Tiffany",2011
I Have a Solution to Share: Learning Through Equitable Participation in a Mathematics Classroom,Mary Q. Foote and Rachel Lambert,2011
Computational thinking and computer fundamental education,"Wang, Lina",2011
Computational thinking - What it might mean and what we might do about it,"Hu, Chenglie",2011
Initial experience with a computational thinking course for computer science students,"Kafura, Dennis and Tatar, Deborah",2011
Computational thinking is becoming one of the three rs,"Day, Charles",2011
Linked open data: For NLP or by NLP?,"Choi, Key-Sun",2011
Pushing the Boundaries of Transdisciplinary Science Through Cyber-Enabled Research,Fahmida N. Chowdhury and Kelly Joyce,2011
A novel interdisciplinary course in gerontechnology for disseminating computational thinking,H. -I. Yang; P. Martin; D. Satterfield; R. Babbitt; J. Wong; M. Shelley; C. K. Chang,2011
Starting a computational science program,"Caristi, James and Sloan, Joe and Barr, Valerie and Stahlberg, Eric",2011
Collaborative teaching of globally distributed software development: Community building workshop (CTGDSD 2011),"Faulk, Stuart and Young, Michal and Weiss, David and Yu, Lian",2011
