Title,Autor,Year
Improving learning of computational thinking using computational creativity exercises in a college CSI computer science course for engineers,"Shell, Duane F. and Hazley, Melissa Patterson and Soh, Leen-Kiat and Dee Miller, L. and Chiriacescu, Vlad and Ingraham, Elizabeth",2014
Embedded standards-based digital gaming assessments: Pilot study with teachers,"Leanna Prater, M. A. and Mazur, Joan M.",2014
Effectiveness of a computational thinking (CS0) course on student analytical skills,"Van Dyne, Michele and Braun, Jeffrey",2014
Early validation of computational thinking pattern analysis,"Koh, Kyu Han and Nickerson, Hilarie and Basawapatna, Ashok and Repenning, Alexander",2014
DISSECT: An experiment in infusing computational thinking in K-12 science curricula,"Arraki, K. and Blair, K. and Bürgert, T. and Greenling, J. and Haebe, J. and Lee, G. and Peel, A. and Szczepanski, V. and Pontelli, E. and Hug, Sarah",2014
Digital technology teachers' perceptions of computer science: It is not all about programming,"Prieto-Rodriguez, Elena and Berretta, Regina",2014
Digital ink for cognitive assessment of computational thinking,"Ambrósio, Ana Paula and Xavier, Cleon and Georges, Fouad",2014
Dancing alice: exploring embodied pedagogical strategies for learning computational thinking,"Daily, Shaundra B. and Leonard, Alison E. and J\""{o}rg, Sophie and Babu, Sabarish and Gundersen, Kara",2014
Cultural appropriation of computational thinking acquisition research: seeding fields of diversity,"de Souza, Clarisse S. and Salgado, Luciana C. and Leit\~{a}o, Carla F. and Serra, Martha M.",2014
CTArcade: Computational thinking with games in school age children,Tak Yeon Lee and Matthew Louis Mauriello and June Ahn and Benjamin B. Bederson,2014
Computational thinking skills in dutch secondary education: exploring teacher's perspective,"Grgurina, Nata\v{s}a and Barendsen, Erik and Zwaneveld, Bert and van Veen, Klaas and Stoker, Idzard",2014
Computational thinking skills in dutch secondary education: exploring pedagogical content knowledge,"Grgurina, Nata\v{s}a and Barendsen, Erik and Zwaneveld, Bert and van Veen, Klaas and Stoker, Idzard",2014
Computational Thinking in K-9 Education,"Mannila, Linda and Dagiene, Valentina and Demo, Barbara and Grgurina, Natasa and Mirolo, Claudio and Rolandsson, Lennart and Settle, Amber",2014
Computational Thinking in Elementary and Secondary Teacher Education,"Yadav, Aman and Mayfield, Chris and Zhou, Ninger and Hambrusch, Susanne and Korb, John T.",2014
Computational thinking for all: the power and the peril,"Panoff, Robert Michael",2014
Computational thinking curriculum development for upper elementary school classes,"Hill, Charlotte",2014
Computational thinking and tinkering: Exploration of an early childhood robotics curriculum,Marina Umaschi Bers and Louise Flannery and Elizabeth R. Kazakoff and Amanda Sullivan,2014
Computational thinking: expanding the toolkit,"Imberman, Susan P. and Sturm, Deborah and Azhar, Mohammad Q.",2014
Computational Science for Undergraduate Biologists via QUT.Bio.Excel,Lawrence Buckingham and James M. Hogan,2014
Cognitive outcomes from the Game-Design and Learning (GDL) after-school program,Mete Akcaoglu and Matthew J. Koehler,2014
Code generation,Niall Firth,2014
China's perspective from the viewpoint of computational thinking on CS1 for non-majors (abstract only),"Zhang, Ming and Li, Bo and Lo, Ginnie",2014
Character animation and embodiment in teaching computational thinking,"J\""{o}rg, Sophie and Leonard, Alison E. and Babu, Sabarish and Gundersen, Kara and Parmar, Dhaval and Boggs, Kevin and Daily, Shaundra Bryant",2014
CABECT: collaborating across boundaries to engage undergraduates in computational thinking (abstract only),"Pulimood, Sarah Monisha and Pearson, Kim and Bates, Diane C.",2014
Beyond Minecraft: Facilitating Computational Thinking through Modeling and Programming in 3D,"Repenning, Alexander and Webb, David C. and Brand, Catharine and Gluck, Fred and Grover, Ryan and Miller, Susan and Nickerson, Hilarie and Song, Muyang",2014
Automatic detection of bad programming habits in scratch: A preliminary study,"Moreno, Jesús and Robles, Gregorio",2014
Analyzing the Learning Process in Online Educational Game Design: A Case Study,"Ahmadi, Navid and Jazayeri, Mehdi",2014
An implementation of design-based learning through creating educational computer games: A case study on mathematics learning during design and computing,Fengfeng Ke,2014
Algorithmic thinking observation: How students of applied informatics break the mystery of black box applications,"Cápay, Martin",2014
A Qualitative Study of Students' Computational Thinking Skills in a Data-Driven Computing Class,"Yuen, Timothy T. and Robbins, Kay A.",2014
1 - The influences of personality traits on academic performance through imaginative capability: the differences between engineering and science,C. Liang and H.-T. Yeh,2014
"""AliCe-ViLlagE"" Alice as a Collaborative Virtual Learning Environment","Al-Jarrah, Ahmad and Pontelli, Enrico",2014
What makes an item more difficult? Effects of modality and type of visual information in a computer-based assessment of scientific inquiry abilities,Hsin-Kai Wu and Che-Yu Kuo and Tsung-Hau Jen and Ying-Shao Hsu,2015
Virtual experiments for introduction of computing: Using virtual reality technology,"Li, Fengxia and Li, Dongni and Zheng, Jun and Zhao, Sanyuan",2015
Using Interface Design to Develop Computational Thinking Skills,"Calderon, Ana C. and Crick, Tom",2015
Using App inventor & history as a gateway to engage African American students in computer science,"Jimenez, Yerika and Gardner-McCune, Christina",2015
Understanding Collaborative Computational Thinking,"Chowdhury, Bushra",2015
Ubiquitous computer aided design: A broken promise or a Sleeping Beauty?,Imre Horváth and Regine W. Vroom,2015
Towards an Online Service for Learning Computational Thinking Using Scientific Workflows,"Mohan, Aravind and Lu, Shiyong and Zhang, Ke",2015
The Shift of Information Literacy Towards Research 2.0,Tibor Koltay and Sonja Špiranec and László Z. Karvalics,2015
The problem of multimodal concurrent serial order in behavior,Oren Kolodny and Shimon Edelman,2015
The Europe Code Week (CodeEU) initiative shaping the skills of future engineers,"Moreno-León, J. and Robles, Gregorio",2015
The Benefits of Computational Thinking,"Snalune, Phillip",2015
The assessment of mobile computational thinking,"Sherman, Mark and Martin, Fred",2015
Teaching Structured Authoring and DITA Through Rhetorical and Computational Thinking,"Evia, Carlos and Sharp, Matthew R. and Pérez-Quiñones, Manuel A.",2015
Teaching research and practice of blended leaning model based on computational thinking,"Li, Ying and Liu, Yu and Shu, Pan",2015
Teaching algorithms: Visual language vs flowchart vs textual language,"Giordano, Daniela and Maiorana, Francesco",2015
Taking stock of blocks: Promises and challenges of blocks programming languages,"Turbak, Franklyn",2015
Students Want to Create Apps: Leveraging Computational Thinking to Teach Mobile Software Development,"Fronza, Ilenia and El Ioini, Nabil and Corral, Luis",2015
STEM Ccareers Inforgaphic Project (SCIP): Teaching Media-Based Computational Thinking Practices (Abstract Only),"Kos, Brittany Ann and Sims, Elizabeth",2015
Starting from scratch: Developing a pre-service teacher training program in computational thinking,"Bean, Nathan and Weese, Joshua and Feldhausen, Russell and Bell, R. Scott",2015
Solving problems by drawing solution paths,"Tanimoto, Steven L.",2015
Situating Computational Thinking with Big Data: Pedagogy and Technology (Abstract Only),"Bart, Austin Cory",2015
SCIIENCE: The creation and pilot implementation of an NGSS-based instrument to evaluate early childhood science teaching,Joan N. Kaderavek and Tamala North and Regina Rotshtein and Hoangha Dao and Nicholas Liber and Geoff Milewski and Scott C. Molitor and Charlene M. Czerniak,2015
School perceptions of coding education in K-12: A large scale quantitative study to inform innovative practices,"Wong, Gary K. W. and Cheung, H. Y. and Ching, Edwin C. C. and Huen, John M. H.",2015
Robotics rule-based formalism to specify behaviors in a visual programming environment,"Marghitu, Daniela and Coy, Stephen",2015
Rethinking ICT literacy: From computer skills to social network settings,Mark Wilson and Kathleen Scalise and Perman Gochyyev,2015
Quizly: A live coding assessment platform for App Inventor,"Maiorana, Francesco and Giordano, Daniela and Morelli, Ralph",2015
Programming: a key component of computational thinking in CS courses for non-majors,"Cooper, Stephen and Dann, Wanda",2015
Problem Posing and Solving: Strategic Italian Key Action to Enhance Teaching and Learning Mathematics and Informatics in the High School,"Brancaccio, Anna and Marchisio, Marina and Palumbo, Carmela and Pardini, Claudio and Patrucco, Amelio and Zich, Rodolfo",2015
Preparing Undergraduate Students Majoring in Computer Science and Mathematics with Data Science Perspectives and Awareness in the Age of Big Data,Kanyarat Bussaban and Phanu Waraporn,2015
Pre-service Science Teachers’ Understanding of One-Dimensional Motion Graphs in the Kinematic Context,Emine Çil,2015
Polar Codes: Speed of Polarization and Polynomial Gap to Capacity,"Guruswami, Venkatesan and Xia, Patrick",2015
Perceptions of non-CS majors in intro programming: The rise of the conversational programmer,"Chilana, Parmit K. and Alcock, Celena and Dembla, Shruti and Ho, Anson and Hurst, Ada and Armstrong, Brett and Guo, Philip J.",2015
On Pre-requisite Skills for Universal Computational Thinking Education.,"Cole, Elizabeth C.",2015
New Horizons in the Assessment of Computer Science at School and Beyond: Leveraging on the ViVA Platform,"Giordano, Daniela and Maiorana, Francesco and Csizmadia, Andrew Paul and Marsden, Simon and Riedesel, Charles and Mishra, Shitanshu and Vinikienundefined, Lina",2015
Modeling: A computer science concept for general education,"Sabitzer, Barbara and Pasterk, Stefan",2015
Measuring the Level of Algorithmic Skills at the End of Secondary Education in Hungary,Piroska Biró and Mária Csernoch and János Máth and Kálmán Abari,2015
Leveraging collaboration to improve gender equity in a game-based learning environment for middle school computer science,"Buffum, Philip Sheridan and Frankosky, Megan and Boyer, Kristy Elizabeth and Wiebe, Eric and Mott, Bradford and Lester, James",2015
Learning to communicate computationally with Flip: A bi-modal programming language for game creation,Kate Howland and Judith Good,2015
Learning outcome achievement in non-traditional (virtual and remote) versus traditional (hands-on) laboratories: A review of the empirical research,James R. Brinson,2015
KELP CS and LaPlaya: A Computational Thinking Curriculum and Development Environment for 4th - 6th Grade (Abstract Only),"Franklin, Diana and Dwyer, Hilary A.",2015
Joint Traditional and Company-Based Organization of Information Systems and Product Development Courses,"Paravati, Gianluca and Lamberti, Fabrizio and Gatteschi, Valentina",2015
Investigating the Psychometric Structure of Bebras Contest: Towards Mesuring Computational Thinking Skills,"Hubwieser, Peter and Mühling, Andreas",2015
Influence of Gender on Computational Thinking,"Espino, Elisenda Eva Espino and Gonz\'{a}lez, Carina Soledad Gonz\'{a}lez",2015
Influence factors for local comprehensibility of process models,Kathrin Figl and Ralf Laue,2015
